ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
65414	"ENSG00000117448.9"	"AKR1A1"	chr1	+	46034814	46034901	46034598	46034671	46035562	46035721	65414	244,99	0,0	297,240	1,0	185	99	1	1.0	1.0,1.0	0.994,1.0	0.003
6541	"ENSG00000118640.6"	"VAMP8"	chr2	+	85808698	85808825	85806131	85806290	85808933	85809154	6541	569,547	0,0	222,243	1,1	197	99	0.633284759252	1.0	1.0,1.0	0.991,0.992	0.008
65421	"ENSG00000174165.3"	"ZDHHC24"	chr11	-	66291625	66291747	66288107	66288937	66294406	66294477	65421	3,12	0,2	5,4	0,0	197	99	1	1.0	1.0,0.751	1.0,1.0	-0.125
65422	"ENSG00000153944.6"	"MSI2"	chr17	+	55607036	55607085	55478739	55478832	55674228	55674311	65422	152,51	0,0	54,53	1,0	147	99	0.245527760046	1.0	1.0,1.0	0.973,1.0	0.014
65423	"ENSG00000153944.6"	"MSI2"	chr17	+	55448309	55448352	55339511	55339553	55478739	55478832	65423	0,0	64,43	1,0	28,27	141	99	0.236734492293	1.0	0.0,0.0	0.024,0.0	-0.012
65425	"ENSG00000153944.6"	"MSI2"	chr17	+	55754347	55754420	55752332	55752487	55756909	55762046	65425	168,79	10,6	80,54	9,6	171	99	0.155077400331	1.0	0.907,0.884	0.837,0.839	0.057
65426	"ENSG00000072062.9"	"PRKACA"	chr19	-	14204544	14204604	14203861	14204049	14208172	14208295	65426	39,47	9,5	22,22	4,4	158	99	0.766644627464	1.0	0.731,0.855	0.775,0.775	0.018
65427	"ENSG00000072062.9"	"PRKACA"	chr19	-	14204439	14204604	14203861	14204049	14208172	14208295	65427	297,272	8,4	227,182	5,5	197	99	0.675630722218	1.0	0.949,0.972	0.958,0.948	0.007
65429	"ENSG00000114268.7"	"PFKFB4"	chr3	-	48581012	48581079	48577129	48577204	48587296	48587393	65429	204,156	4,4	178,129	5,3	165	99	0.728429021136	1.0	0.968,0.959	0.955,0.963	0.005
6542	"ENSG00000118640.6"	"VAMP8"	chr2	+	85806864	85806997	85806131	85806290	85808698	85808825	6542	0,4	147,428	2,1	366,295	197	99	1	1.0	0.0,0.005	0.003,0.002	0.0
65430	"ENSG00000114268.7"	"PFKFB4"	chr3	-	48561363	48561467	48561133	48561263	48562997	48563102	65430	1,1	99,48	2,1	64,57	197	99	0.538339871509	1.0	0.005,0.01	0.015,0.009	-0.005
65431	"ENSG00000114268.7"	"PFKFB4"	chr3	-	48562997	48563102	48561133	48561263	48572944	48573091	65431	291,128	2,8	194,153	2,1	197	99	0.211658429648	1.0	0.987,0.889	0.98,0.987	-0.046
65432	"ENSG00000114268.7"	"PFKFB4"	chr3	-	48585964	48586092	48581012	48581079	48587296	48587328	65432	25,17	61,62	23,18	59,39	197	99	0.450980620893	1.0	0.171,0.121	0.164,0.188	-0.03
65433	"ENSG00000114268.7"	"PFKFB4"	chr3	-	48585964	48586092	48577129	48577204	48587296	48587328	65433	20,4	3,3	16,12	4,3	197	99	0.733429322118	1.0	0.77,0.401	0.668,0.668	-0.083
65437	"ENSG00000114268.7"	"PFKFB4"	chr3	-	48572965	48573091	48562997	48563102	48573688	48573896	65437	118,42	1,4	59,55	1,0	197	99	0.875417481794	1.0	0.983,0.841	0.967,1.0	-0.072
65438	"ENSG00000114268.7"	"PFKFB4"	chr3	-	48572944	48573091	48562997	48563102	48573688	48573896	65438	271,68	1,4	134,133	1,0	197	99	0.449585124739	1.0	0.993,0.895	0.985,1.0	-0.048
65439	"ENSG00000114268.7"	"PFKFB4"	chr3	-	48576686	48576743	48575930	48576052	48577129	48577204	65439	173,123	10,4	106,82	9,5	155	99	0.240154695352	1.0	0.917,0.952	0.883,0.913	0.036
6543	"ENSG00000118640.6"	"VAMP8"	chr2	+	85806131	85806290	85804613	85804772	85808698	85809120	6543	0,1268	1,5	750,738	0,0	197	99	0.0872898002566	1.0	0.0,0.992	1.0,1.0	-0.504
65440	"ENSG00000168137.11"	"SETD5"	chr3	+	9516940	9516983	9516132	9516840	9517166	9517838	65440	0,0	0,189	0,1	72,77	141	99	1	1.0	NA,0.0	0.0,0.009	-0.004
65441	"ENSG00000168137.11"	"SETD5"	chr3	+	9476246	9476314	9476017	9476169	9476507	9476566	65441	4,80	16,164	21,22	65,63	166	99	0.2933113809	1.0	0.13,0.225	0.162,0.172	0.011
65444	"ENSG00000168137.11"	"SETD5"	chr3	+	9491163	9491276	9490078	9490314	9494571	9494635	65444	2,2	1,14	4,2	2,1	197	99	0.108263238838	1.0	0.501,0.067	0.501,0.501	-0.217
65448	"ENSG00000168137.11"	"SETD5"	chr3	+	9478533	9478572	9477411	9477590	9482139	9482382	65448	20,16	152,167	14,11	150,115	137	99	0.58284038556	1.0	0.087,0.065	0.063,0.065	0.012
65449	"ENSG00000168137.11"	"SETD5"	chr3	+	9475728	9475865	9475528	9475634	9475960	9476169	65449	16,10	63,58	19,12	61,47	197	99	0.365259163188	1.0	0.113,0.08	0.135,0.114	-0.028
65450	"ENSG00000168137.11"	"SETD5"	chr3	+	9477751	9477824	9477411	9477590	9478533	9478572	65450	4,0	12,12	2,2	9,7	171	99	0.570331030961	1.0	0.162,0.0	0.114,0.142	-0.047
65452	"ENSG00000168137.11"	"SETD5"	chr3	+	9476507	9476566	9475960	9476169	9477411	9477590	65452	203,320	0,5	232,185	5,2	157	99	0.355599559911	1.0	1.0,0.976	0.967,0.983	0.013
65453	"ENSG00000168137.11"	"SETD5"	chr3	+	9484991	9485101	9483853	9483929	9486731	9486984	65453	49,168	0,0	98,98	1,0	197	99	0.541003964137	1.0	1.0,1.0	0.98,1.0	0.01
65454	"ENSG00000168137.11"	"SETD5"	chr3	+	9511451	9511574	9510202	9510259	9512142	9512613	65454	8,7	16,6	2,2	8,7	197	99	0.317605267997	1.0	0.201,0.37	0.112,0.126	0.166
65455	"ENSG00000168137.11"	"SETD5"	chr3	+	9516477	9516566	9516132	9516266	9516751	9516840	65455	3,3	0,168	1,1	50,47	187	99	0.341403006879	1.0	1.0,0.009	0.01,0.011	0.494
65457	"ENSG00000168137.11"	"SETD5"	chr3	+	9471510	9471735	9470506	9470693	9475053	9475246	65457	85,110	6,20	81,60	6,5	197	99	0.289710857369	1.0	0.877,0.734	0.872,0.858	-0.059
65458	"ENSG00000168137.11"	"SETD5"	chr3	+	9471510	9471735	9470506	9470693	9475960	9476169	65458	56,81	1,6	56,44	2,1	197	99	0.773385677613	1.0	0.966,0.872	0.934,0.957	-0.026
65459	"ENSG00000168137.11"	"SETD5"	chr3	+	9471510	9471735	9470506	9470693	9475528	9475634	65459	87,120	18,33	95,70	18,13	197	99	0.346447836068	1.0	0.708,0.646	0.726,0.73	-0.051
65460	"ENSG00000168137.11"	"SETD5"	chr3	+	9476246	9476399	9476017	9476169	9476507	9476566	65460	0,11	16,164	2,2	65,63	197	99	0.401588435073	1.0	0.0,0.033	0.015,0.016	0.001
65461	"ENSG00000168137.11"	"SETD5"	chr3	+	9512142	9512613	9506108	9506356	9514919	9515056	65461	81,485	1,0	176,175	0,0	197	99	0.670586828117	1.0	0.976,1.0	1.0,1.0	-0.012
65462	"ENSG00000168137.11"	"SETD5"	chr3	+	9476273	9476314	9476017	9476169	9477411	9477590	65462	53,36	3,0	5,4	0,1	139	99	0.0967473862035	1.0	0.926,1.0	1.0,0.74	0.093
65463	"ENSG00000168137.11"	"SETD5"	chr3	+	9476273	9476314	9476017	9476169	9476507	9476566	65463	62,92	111,160	52,34	118,92	139	99	0.0923872946704	1.0	0.285,0.291	0.239,0.208	0.065
65465	"ENSG00000168137.11"	"SETD5"	chr3	+	9475528	9475634	9470506	9470693	9476017	9476169	65465	26,119	0,3	55,48	1,0	197	99	0.947706997185	1.0	1.0,0.952	0.965,1.0	-0.006
65466	"ENSG00000168137.11"	"SETD5"	chr3	+	9475528	9475634	9470506	9470693	9475960	9476169	65466	72,92	2,7	73,58	2,1	197	99	0.339895906986	1.0	0.948,0.869	0.948,0.967	-0.049
65467	"ENSG00000168137.11"	"SETD5"	chr3	+	9475528	9475634	9471633	9471735	9475960	9476169	65467	53,80	0,0	69,61	1,0	197	99	0.683251225317	1.0	1.0,1.0	0.972,1.0	0.014
65468	"ENSG00000168137.11"	"SETD5"	chr3	+	9494571	9494635	9491163	9491276	9495422	9495552	65468	1,12	2,2	2,1	4,4	162	99	0.165281591683	1.0	0.234,0.786	0.234,0.133	0.327
65470	"ENSG00000168137.11"	"SETD5"	chr3	+	9507161	9507242	9506216	9506356	9510202	9510259	65470	0,2	2,11	1,0	7,10	179	99	0.552598350818	1.0	0.0,0.091	0.073,0.0	0.009
65471	"ENSG00000168137.11"	"SETD5"	chr3	+	9507161	9507242	9506216	9506356	9512142	9512613	65471	1,4	41,310	0,1	71,77	179	99	0.865898711721	1.0	0.013,0.007	0.0,0.007	0.007
65473	"ENSG00000168137.11"	"SETD5"	chr3	+	9475053	9475246	9471510	9471735	9475528	9475634	65473	39,74	20,36	36,28	26,20	197	99	0.181691499717	1.0	0.495,0.508	0.41,0.413	0.09
65474	"ENSG00000168137.11"	"SETD5"	chr3	+	9475053	9475246	9470506	9470693	9475528	9475634	65474	30,70	18,33	30,22	18,13	197	99	0.620153181625	1.0	0.456,0.516	0.456,0.46	0.028
65476	"ENSG00000168137.11"	"SETD5"	chr3	+	9510202	9510259	9506108	9506356	9512142	9512613	65476	34,12	176,273	25,20	204,149	155	99	0.40703220274	1.0	0.11,0.027	0.073,0.079	-0.007
65477	"ENSG00000168137.11"	"SETD5"	chr3	+	9510202	9510259	9507161	9507242	9512142	9512613	65477	3,7	0,1	5,5	0,0	155	99	1	1.0	1.0,0.817	1.0,1.0	-0.092
65492	"ENSG00000108264.12"	"TADA2A"	chr17	+	35783608	35783715	35771355	35771477	35787048	35787108	65492	14,83	0,2	46,35	1,0	197	99	1	1.0	1.0,0.954	0.959,1.0	-0.003
65493	"ENSG00000108264.12"	"TADA2A"	chr17	+	35802664	35802753	35800605	35800763	35804797	35804870	65493	133,152	1,5	89,66	2,1	187	99	0.873665779026	1.0	0.986,0.942	0.959,0.972	-0.002
65494	"ENSG00000108264.12"	"TADA2A"	chr17	+	35802664	35802753	35800605	35800763	35818625	35818689	65494	16,107	0,8	21,29	0,1	187	99	0.516906242956	1.0	1.0,0.876	1.0,0.939	-0.032
65495	"ENSG00000108264.12"	"TADA2A"	chr17	+	35833836	35833906	35831197	35831241	35834660	35834734	65495	1,0	8,6	0,0	3,3	168	99	1	1.0	0.069,0.0	0.0,0.0	0.035
65497	"ENSG00000108264.12"	"TADA2A"	chr17	+	35827557	35827629	35825534	35825645	35830503	35830636	65497	91,57	2,0	44,44	0,0	170	99	0.598128495234	1.0	0.964,1.0	1.0,1.0	-0.018
65498	"ENSG00000108264.12"	"TADA2A"	chr17	+	35822181	35822225	35818625	35818689	35825534	35825757	65498	46,27	1,0	5,6	0,0	142	99	1	1.0	0.97,1.0	1.0,1.0	-0.015
65499	"ENSG00000108264.12"	"TADA2A"	chr17	+	35804797	35804870	35802664	35802753	35818625	35818689	65499	134,139	1,1	32,50	0,0	171	99	0.639639538384	1.0	0.987,0.988	1.0,1.0	-0.012
6549	"ENSG00000136167.9"	"LCP1"	chr13	-	46744490	46744641	46733733	46733821	46756245	46756459	6549	0,2	687,646	0,0	43,71	197	99	1	1.0	0.0,0.002	0.0,0.0	0.001
654	"ENSG00000156515.17"	"HK1"	chr10	+	71151880	71152064	71146078	71146174	71154705	71154861	654	1633,1484	2,0	122,212	0,0	197	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
65500	"ENSG00000108264.12"	"TADA2A"	chr17	+	35804797	35804870	35800605	35800763	35818625	35818689	65500	23,98	0,5	42,36	1,1	171	99	0.958054261968	1.0	1.0,0.919	0.96,0.954	0.003
65501	"ENSG00000107862.4"	"GBF1"	chr10	+	104140883	104141012	104140262	104140443	104141812	104142656	65501	100,248	0,0	182,117	0,1	197	99	0.605818435157	1.0	1.0,1.0	1.0,0.983	0.008
65502	"ENSG00000107862.4"	"GBF1"	chr10	+	104119940	104120152	104119026	104119192	104120778	104120877	65502	13,97	0,1	112,104	0,0	197	99	0.234820511141	1.0	1.0,0.98	1.0,1.0	-0.01
65503	"ENSG00000107862.4"	"GBF1"	chr10	+	104135115	104135341	104130463	104130617	104136028	104136189	65503	0,34	1,0	24,40	0,0	197	99	0.358907338218	1.0	0.0,1.0	1.0,1.0	-0.5
65504	"ENSG00000107862.4"	"GBF1"	chr10	+	104128495	104128589	104127974	104128211	104128967	104129144	65504	37,186	0,0	191,146	1,0	192	99	0.840716393833	1.0	1.0,1.0	0.99,1.0	0.005
65505	"ENSG00000107862.4"	"GBF1"	chr10	+	104112214	104112275	104111599	104111708	104113356	104113411	65505	28,99	0,0	81,61	1,1	159	99	0.56322871172	1.0	1.0,1.0	0.981,0.974	0.022
65506	"ENSG00000107862.4"	"GBF1"	chr10	+	104119026	104119192	104118262	104118486	104119940	104120152	65506	110,419	0,1	135,125	0,0	197	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
65508	"ENSG00000107862.4"	"GBF1"	chr10	+	104123466	104123555	104123012	104123153	104125153	104125312	65508	96,174	0,0	150,113	1,0	187	99	0.618125135981	1.0	1.0,1.0	0.988,1.0	0.006
65509	"ENSG00000107862.4"	"GBF1"	chr10	+	104135115	104135236	104130463	104130617	104136028	104136189	65509	51,35	1,0	8,9	0,0	197	99	1	1.0	0.962,1.0	1.0,1.0	-0.019
65516	"ENSG00000177045.6"	"SIX5"	chr19	-	46269607	46270413	46268042	46269369	46271299	46272484	65516	21,56	2,9	42,25	4,2	197	99	0.475320195734	1.0	0.841,0.758	0.841,0.863	-0.052
65517	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23338987	23339028	23335487	23335643	23356105	23356220	65517	3,0	2,0	1,1	0,0	139	99	1	1.0	0.517,NA	1.0,1.0	-0.483
65518	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311069	23311200	23310008	23310147	23311306	23311537	65518	2,1	13,11	2,2	11,7	197	99	0.50585980339	1.0	0.072,0.044	0.084,0.126	-0.047
65519	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23298383	23298436	23295763	23295937	23299022	23299121	65519	5,0	79,51	0,0	53,50	151	99	0.164239591969	1.0	0.04,0.0	0.0,0.0	0.02
6551	"ENSG00000136167.9"	"LCP1"	chr13	-	46734680	46734805	46733733	46733821	46756245	46756459	6551	1,2	144,464	1,1	208,222	197	99	1	1.0	0.003,0.002	0.002,0.002	0.001
65520	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311069	23311188	23310008	23310147	23311306	23311537	65520	8,15	17,16	7,6	14,9	197	99	0.725964085162	1.0	0.191,0.32	0.201,0.251	0.029
65522	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23349617	23349749	23338987	23339028	23356105	23356223	65522	1,0	1,3	1,0	1,1	197	99	0.675317376873	1.0	0.334,0.0	0.334,0.0	0.0
65523	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23325023	23325244	23318523	23318711	23326006	23326158	65523	84,56	2,1	40,27	2,2	197	99	0.164797642284	1.0	0.955,0.966	0.91,0.872	0.069
65524	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23296890	23296981	23295763	23295937	23298383	23298436	65524	2,0	6,0	5,3	0,0	189	99	1	1.0	0.149,NA	1.0,1.0	-0.851
65525	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23285445	23285600	23282280	23283153	23285704	23285752	65525	2,3	241,270	5,3	237,182	197	99	0.804055683051	1.0	0.004,0.006	0.01,0.008	-0.004
65526	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311188	23310008	23310147	23311306	23311537	65526	2,4	17,16	2,1	14,9	125	99	0.800214926836	1.0	0.085,0.165	0.102,0.081	0.034
65527	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311188	23310364	23310453	23311306	23311537	65527	0,7	1,7	1,1	2,1	125	99	0.968355671299	1.0	0.0,0.442	0.284,0.442	-0.142
65528	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311200	23310008	23310147	23311306	23311537	65528	1,0	13,11	2,1	11,7	137	99	0.378295865643	1.0	0.053,0.0	0.116,0.094	-0.079
65529	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311200	23310364	23310453	23311306	23311537	65529	0,4	0,6	1,1	2,1	137	99	1	1.0	NA,0.325	0.265,0.419	-0.017
6552	"ENSG00000020577.9"	"SAMD4A"	chr14	+	55251057	55251099	55243128	55243258	55251254	55251338	6552	3,0	36,29	1,1	21,13	140	99	0.559555745877	1.0	0.056,0.0	0.033,0.052	-0.014
65530	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23325023	23325215	23318523	23318711	23326006	23326158	65530	79,57	2,1	39,26	2,2	197	99	0.167175785413	1.0	0.952,0.966	0.907,0.867	0.072
65531	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23285704	23285752	23282280	23283153	23293372	23293512	65531	299,289	1,3	284,216	4,2	146	99	0.408544052472	1.0	0.995,0.985	0.98,0.987	0.006
65532	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23306733	23306791	23303804	23303947	23308563	23308707	65532	142,46	15,17	94,67	10,6	156	99	0.141446432922	1.0	0.857,0.632	0.856,0.876	-0.122
65533	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23310364	23310453	23310008	23310147	23311306	23311537	65533	3,18	7,18	8,6	14,8	187	99	0.641114237109	1.0	0.185,0.346	0.232,0.284	0.007
65534	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23310364	23310453	23310008	23310147	23311161	23311537	65534	17,11	21,9	7,6	19,13	187	99	0.0714783446207	1.0	0.3,0.393	0.163,0.196	0.167
6553	"ENSG00000020577.9"	"SAMD4A"	chr14	+	55251057	55251165	55243131	55243258	55251254	55251338	6553	6,6	36,29	3,2	22,13	197	99	0.832352583162	1.0	0.077,0.094	0.064,0.072	0.017
65542	"ENSG00000184792.11"	"OSBP2"	chr22	+	31289803	31289988	31289624	31289720	31301823	31302056	65542	86,79	0,16	94,71	3,3	197	99	0.283063926379	1.0	1.0,0.713	0.94,0.922	-0.075
65544	"ENSG00000184792.11"	"OSBP2"	chr22	+	31285476	31285623	31285163	31285221	31286714	31286960	65544	176,169	1,3	188,142	2,2	197	99	0.929956593428	1.0	0.989,0.966	0.979,0.973	0.002
65545	"ENSG00000100575.9"	"TIMM9"	chr14	-	58877560	58877656	58875751	58875886	58878624	58878689	65545	431,479	0,1	288,247	1,1	194	99	1	1.0	1.0,0.996	0.993,0.992	0.006
65547	"ENSG00000100575.9"	"TIMM9"	chr14	-	58890725	58890813	58877560	58877656	58893771	58893864	65547	175,136	2,0	133,103	2,1	186	99	0.464123217192	1.0	0.979,1.0	0.973,0.982	0.012
65548	"ENSG00000100575.9"	"TIMM9"	chr14	-	58878624	58878689	58877560	58877656	58890725	58890813	65548	280,313	13,0	230,181	5,5	163	99	0.708247128746	1.0	0.929,1.0	0.965,0.956	0.004
65549	"ENSG00000100575.9"	"TIMM9"	chr14	-	58878624	58878689	58877560	58877656	58893771	58893905	65549	222,311	2,0	158,126	2,1	163	99	0.226391581997	1.0	0.985,1.0	0.98,0.987	0.009
6554	"ENSG00000020577.9"	"SAMD4A"	chr14	+	55203741	55204005	55168779	55169298	55215532	55215642	6554	17,6	12,4	13,8	3,3	197	99	0.142663995247	1.0	0.416,0.43	0.685,0.573	-0.206
65551	"ENSG00000100575.9"	"TIMM9"	chr14	-	58888341	58888460	58878624	58878689	58890725	58890813	65551	2,0	90,71	0,0	7,14	197	99	0.388032380724	1.0	0.011,0.0	0.0,0.0	0.005
65555	"ENSG00000171953.11"	"ATPAF2"	chr17	-	17924735	17924977	17924436	17924552	17925058	17925171	65555	4,1	15,5	4,3	8,6	197	99	0.341218173208	1.0	0.118,0.091	0.201,0.201	-0.097
6555	"ENSG00000020577.9"	"SAMD4A"	chr14	+	55215532	55215642	55168779	55169298	55218168	55218255	6555	20,14	2,0	2,6	0,0	197	99	1	1.0	0.834,1.0	1.0,1.0	-0.083
65568	"ENSG00000124615.13"	"MOCS1"	chr6	-	39876830	39876878	39874132	39874893	39877578	39877699	65568	7,20	2,4	7,5	2,1	146	99	0.95228990251	1.0	0.704,0.772	0.704,0.772	0.0
65570	"ENSG00000124615.13"	"MOCS1"	chr6	-	39876815	39876878	39872033	39874893	39877578	39877699	65570	21,26	2,4	14,10	2,1	161	99	0.878108996452	1.0	0.866,0.8	0.811,0.86	-0.003
65571	"ENSG00000124615.13"	"MOCS1"	chr6	-	39881517	39881579	39881060	39881172	39883811	39883976	65571	15,16	1,0	10,6	0,0	160	99	1	1.0	0.903,1.0	1.0,1.0	-0.048
65572	"ENSG00000131844.11"	"MCCC2"	chr5	+	70900182	70900295	70898332	70898460	70927947	70928012	65572	162,91	0,1	63,72	0,0	197	99	0.619615937588	1.0	1.0,0.979	1.0,1.0	-0.01
65573	"ENSG00000131844.11"	"MCCC2"	chr5	+	70935678	70935836	70930977	70931073	70936829	70936948	65573	11,6	186,161	1,0	55,65	197	99	0.185959024404	1.0	0.029,0.018	0.009,0.0	0.019
65575	"ENSG00000131844.11"	"MCCC2"	chr5	+	70922466	70922580	70900182	70900295	70927947	70928012	65575	108,73	28,36	79,64	26,20	197	99	0.714869426494	1.0	0.66,0.505	0.604,0.617	-0.028
65576	"ENSG00000131844.11"	"MCCC2"	chr5	+	70930769	70930869	70927947	70928012	70930977	70931073	65576	154,117	1,0	58,61	0,0	197	99	0.808788103273	1.0	0.987,1.0	1.0,1.0	-0.006
65578	"ENSG00000228623.2"	"ZNF883"	chr9	-	115773420	115773507	115764273	115764353	115774429	115774507	65578	23,17	2,0	18,13	1,1	185	99	0.80281340772	1.0	0.86,1.0	0.906,0.874	0.04
6557	"ENSG00000121690.5"	"DEPDC7"	chr11	+	33050148	33050338	33049231	33049359	33052923	33053135	6557	44,23	0,1	18,22	0,0	197	99	1	1.0	1.0,0.92	1.0,1.0	-0.04
65580	"ENSG00000197562.5"	"RAB40C"	chr16	+	646316	646448	640295	640433	667207	667268	65580	0,2	8,23	0,0	6,6	197	99	1	1.0	0.0,0.042	0.0,0.0	0.021
65582	"ENSG00000188811.8"	"NHLRC3"	chr13	+	39613700	39613848	39613272	39613425	39618226	39618318	65582	22,14	1,2	3,2	0,0	197	99	1	1.0	0.917,0.779	1.0,1.0	-0.152
65583	"ENSG00000188811.8"	"NHLRC3"	chr13	+	39616241	39616442	39613700	39613848	39618226	39618318	65583	30,3	2,9	14,12	14,8	197	99	0.54242474794	1.0	0.883,0.143	0.334,0.43	0.131
65585	"ENSG00000159079.14"	"C21orf59"	chr21	-	33974581	33974677	33973976	33974283	33975470	33975602	65585	1205,787	8,35	785,691	14,8	194	99	0.201931128314	1.0	0.987,0.92	0.966,0.978	-0.018
65586	"ENSG00000159079.14"	"C21orf59"	chr21	-	33974581	33974733	33974094	33974283	33975470	33975530	65586	426,211	4,32	189,200	8,7	197	99	0.481665178448	1.0	0.982,0.768	0.922,0.935	-0.054
65598	"ENSG00000169093.10"	"ASMTL"	chrX	-	1554586	1554651	1553914	1553976	1557989	1558037	65598	39,45	1,2	29,18	2,1	163	99	0.415622418352	1.0	0.959,0.932	0.898,0.916	0.038
65600	"ENSG00000157837.11"	"SPPL3"	chr12	-	121204065	121204175	121202267	121202873	121205196	121205396	65600	33,60	0,0	45,39	0,1	197	99	0.617661469844	1.0	1.0,1.0	1.0,0.951	0.024
65601	"ENSG00000157837.11"	"SPPL3"	chr12	-	121229271	121229360	121222276	121222396	121248611	121248689	65601	95,78	0,0	83,61	1,0	187	99	0.495676889555	1.0	1.0,1.0	0.978,1.0	0.011
65602	"ENSG00000157837.11"	"SPPL3"	chr12	-	121222276	121222396	121221476	121221555	121248611	121248689	65602	40,34	0,2	30,30	0,0	197	99	0.506119888153	1.0	1.0,0.895	1.0,1.0	-0.052
65605	"ENSG00000168894.5"	"RNF181"	chr2	+	85824075	85824301	85823656	85823772	85824567	85824736	65605	245,79	2,1	255,212	1,0	197	99	0.221934841016	1.0	0.984,0.975	0.992,1.0	-0.016
65606	"ENSG00000168894.5"	"RNF181"	chr2	+	85823641	85823677	85822847	85822972	85824226	85824704	65606	20,160	2,0	43,51	1,0	134	99	0.550026051248	1.0	0.881,1.0	0.969,1.0	-0.044
65607	"ENSG00000168894.5"	"RNF181"	chr2	+	85823641	85823772	85822870	85822972	85824226	85824301	65607	90,344	0,3	276,236	1,1	197	99	0.574271122657	1.0	1.0,0.983	0.993,0.992	-0.001
6560	"ENSG00000125449.2"	"ARMC7"	chr17	+	73110263	73110484	73106557	73106701	73124771	73125546	6560	3,13	6,50	4,6	8,11	197	99	0.191780153057	1.0	0.201,0.116	0.201,0.215	-0.05
65611	"ENSG00000168894.5"	"RNF181"	chr2	+	85824226	85824301	85823656	85823772	85824567	85824704	65611	243,117	2,1	262,217	1,0	173	99	0.261146060942	1.0	0.986,0.985	0.993,1.0	-0.011
65612	"ENSG00000168894.5"	"RNF181"	chr2	+	85823656	85823772	85822878	85822972	85824226	85824704	65612	0,44	2,0	7,8	1,0	197	99	0.602572453604	1.0	0.0,1.0	0.779,1.0	-0.389
65614	"ENSG00000168894.5"	"RNF181"	chr2	+	85824029	85824054	85822878	85822972	85824226	85824704	65614	45,102	0,3	106,91	1,1	123	99	0.461301296411	1.0	1.0,0.965	0.988,0.987	-0.005
65615	"ENSG00000057608.12"	"GDI2"	chr10	-	5842560	5842668	5838725	5838825	5855176	5855350	65615	718,713	1,0	541,464	0,0	197	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
65617	"ENSG00000057608.12"	"GDI2"	chr10	-	5853836	5853919	5842560	5842668	5855176	5855395	65617	0,3	461,541	4,4	457,356	181	99	1	1.0	0.0,0.003	0.005,0.006	-0.004
65618	"ENSG00000057608.12"	"GDI2"	chr10	-	5815804	5815904	5810175	5810347	5827104	5827236	65618	1808,1691	0,0	1415,1236	1,1	197	99	1	1.0	1.0,1.0	0.999,0.998	0.002
65619	"ENSG00000057608.12"	"GDI2"	chr10	-	5836847	5836952	5827814	5828013	5838725	5838825	65619	569,580	13,13	493,414	7,6	197	99	0.251252980022	1.0	0.957,0.957	0.973,0.972	-0.015
6561	"ENSG00000107679.10"	"PLEKHA1"	chr10	+	124177415	124177484	124175374	124175518	124183714	124183779	6561	14,8	0,2	1,0	0,0	167	99	1	1.0	1.0,0.703	1.0,NA	-0.149
65620	"ENSG00000057608.12"	"GDI2"	chr10	-	5836847	5836982	5827828	5828013	5838725	5838825	65620	1236,1332	13,13	1116,924	7,6	197	99	0.243330303716	1.0	0.979,0.981	0.988,0.987	-0.008
65624	"ENSG00000101052.8"	"IFT52"	chr20	+	42247579	42247666	42242489	42242616	42249496	42249565	65624	9,73	2,0	22,22	0,0	185	99	1	1.0	0.707,1.0	1.0,1.0	-0.147
65625	"ENSG00000101052.8"	"IFT52"	chr20	+	42246882	42246993	42242538	42242616	42247579	42247666	65625	2,0	29,18	2,1	19,13	197	99	0.40548433068	1.0	0.033,0.0	0.05,0.037	-0.027
65626	"ENSG00000101052.8"	"IFT52"	chr20	+	42233641	42233713	42232822	42232898	42242489	42242616	65626	13,55	0,1	35,33	0,0	170	99	1	1.0	1.0,0.97	1.0,1.0	-0.015
